"Y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16"
"9165" "Z" -0.448480891126949 2.44509998836006 0.932281797895803 0.225592104115312 -0.215214564858319 -0.49534147405224 0.0505420584035869 -0.603192361838223 0.51037220765536 1.4940677004614 0.20752012267869 1.16191788967733 0.897094987881177 -0.219076152283836 0.0341244599755994 1.28872478171483
"3097" "S" -0.448480891126949 0.344985763687038 -0.0604842728608491 -0.230933453135143 -0.215214564858319 0.122907994310516 0.544116847501113 -0.603192361838223 -0.0123091458756555 0.288510040626222 -0.172553362080816 -0.16469955586395 -0.0107427465237921 -0.219076152283836 -0.446501736863831 0.509627203409181
"904" "I" -1.30591496268215 0.765008608621643 -1.54963337899583 -0.687459010385598 -0.215214564858319 0.122907994310516 0.0505420584035869 -1.71431669286774 -1.05767185293769 -0.515195065930563 -0.172553362080816 -0.16469955586395 -0.0107427465237921 -0.219076152283836 0.0341244599755994 -0.269470374896466
"6371" "S" -0.0197638553493475 -0.915082771116777 -0.0604842728608491 -0.230933453135143 0.214827526975668 0.122907994310516 -0.44303273069394 -0.232817584828385 0.51037220765536 1.89592025373979 0.587593607438197 0.277506259316478 1.19970756601617 1.07398067099393 0.0341244599755994 -0.269470374896466
"15574" "E" -0.0197638553493475 1.60505429849085 1.42866483327413 0.682117661365768 -0.215214564858319 0.122907994310516 0.0505420584035869 -0.973567138848062 1.03305356118637 1.09221514718301 -0.552626846840322 0.719712074496906 0.594482409746187 -0.219076152283836 0.51475065681503 0.509627203409181
"19747" "L" -1.30591496268215 0.765008608621643 -0.556867308239175 -0.687459010385598 -1.93538293219427 0.741157462673272 0.0505420584035869 -1.3439419158579 -1.05767185293769 0.288510040626222 -1.69284730111884 -1.04911118622481 -0.615967902793772 -0.865604563922719 0.99537685365446 -0.659019164049289
"7473" "W" 2.55253835931626 -1.33510561605138 1.92504786865245 0.225592104115312 0.214827526975668 0.122907994310516 2.02484121479369 0.137557192181454 1.03305356118637 -0.917047619208956 0.967667092197703 1.16191788967733 -0.615967902793772 0.427452259355047 0.0341244599755994 -1.43811674235494
"18679" "U" 0.837670216205856 -0.0750370812475673 0.932281797895803 0.682117661365768 -0.645256656692306 -0.49534147405224 0.0505420584035869 0.137557192181454 2.07841626824841 -0.917047619208956 0.20752012267869 1.16191788967733 2.10754530042114 -0.865604563922719 0.0341244599755994 -0.269470374896466
"10107" "I" -1.30591496268215 -0.915082771116777 -2.54239944975248 -1.60051012488651 -0.215214564858319 0.122907994310516 0.0505420584035869 0.137557192181454 -1.5803532064687 -0.515195065930563 -0.172553362080816 -0.16469955586395 -0.0107427465237921 -0.219076152283836 0.0341244599755994 -1.43811674235494
"13980" "Q" 1.26638725198346 -0.495059926182172 2.42143090403078 2.50821989036759 -1.50534084036028 -0.49534147405224 0.544116847501113 -0.232817584828385 2.07841626824841 -0.113342512652171 -0.932700331599828 1.16191788967733 0.594482409746187 -1.5121329755616 1.47600305049389 1.67827357086765
"15694" "T" -1.30591496268215 -0.0750370812475673 -0.0604842728608491 -0.687459010385598 2.79508007797959 0.122907994310516 0.0505420584035869 -1.3439419158579 -0.534990499406671 -0.515195065930563 1.34774057695721 0.277506259316478 0.291869831611198 -0.219076152283836 0.0341244599755994 -1.43811674235494
"3256" "V" -0.448480891126949 -0.915082771116777 0.435898762517477 0.225592104115312 1.50495380247763 0.741157462673272 -0.44303273069394 -0.973567138848062 -0.0123091458756555 -0.515195065930563 1.72781406171672 1.16191788967733 1.19970756601617 1.07398067099393 0.51475065681503 -1.04856795320211
"14357" "C" -0.877197926904551 1.60505429849085 -1.0532503436175 -1.14398456763605 -0.215214564858319 0.741157462673272 -0.44303273069394 0.878306746201132 -1.05767185293769 0.288510040626222 -0.172553362080816 -0.606905371044378 -1.22119305906375 0.427452259355047 2.43725544417275 0.120078414256358
"10270" "H" -0.0197638553493475 -0.0750370812475673 -1.54963337899583 -0.687459010385598 0.214827526975668 -0.49534147405224 0.544116847501113 0.137557192181454 -1.05767185293769 -0.515195065930563 -0.172553362080816 -1.93352281658566 -1.82641821533373 -0.219076152283836 0.0341244599755994 -0.659019164049289
"1194" "H" -0.0197638553493475 0.344985763687038 0.435898762517477 0.225592104115312 0.214827526975668 0.122907994310516 0.0505420584035869 -0.603192361838223 -0.0123091458756555 0.690362593904615 0.20752012267869 -0.16469955586395 -0.0107427465237921 -0.219076152283836 0.0341244599755994 -0.269470374896466
"16592" "D" -0.448480891126949 0.765008608621643 -0.556867308239175 -0.687459010385598 -0.215214564858319 -0.49534147405224 0.0505420584035869 0.507931969191293 -0.534990499406671 -0.515195065930563 -0.172553362080816 -1.49131700140523 -1.82641821533373 -0.219076152283836 -1.40775413054269 -0.269470374896466
"17091" "N" 0.837670216205856 -0.495059926182172 -0.556867308239175 -0.230933453135143 0.214827526975668 -1.113590942415 1.03769163659864 0.507931969191293 -0.534990499406671 -0.917047619208956 -0.552626846840322 -0.16469955586395 -0.0107427465237921 0.427452259355047 -1.40775413054269 -0.659019164049289
"9865" "X" -0.0197638553493475 1.60505429849085 2.42143090403078 0.682117661365768 -0.215214564858319 -0.49534147405224 -0.44303273069394 -1.3439419158579 1.55573491471739 0.690362593904615 0.587593607438197 1.16191788967733 0.897094987881177 -0.219076152283836 0.51475065681503 0.120078414256358
"2708" "L" -1.30591496268215 1.18503145355625 -0.0604842728608491 -0.687459010385598 -1.93538293219427 0.122907994310516 -0.44303273069394 -0.973567138848062 -0.534990499406671 -0.515195065930563 -1.69284730111884 -0.16469955586395 -0.0107427465237921 -0.865604563922719 0.99537685365446 -0.659019164049289
"12106" "A" -0.448480891126949 -2.17515130592059 -0.556867308239175 -1.14398456763605 -1.50534084036028 0.122907994310516 0.544116847501113 -0.973567138848062 -1.05767185293769 -0.515195065930563 -1.69284730111884 -1.93352281658566 -1.82641821533373 -1.5121329755616 0.0341244599755994 -0.659019164049289
"15893" "Q" 0.408953180428254 -0.495059926182172 0.435898762517477 1.13864321861622 -0.645256656692306 -1.113590942415 0.544116847501113 0.878306746201132 1.03305356118637 0.288510040626222 -0.172553362080816 2.04632952003819 0.291869831611198 0.427452259355047 0.99537685365446 1.28872478171483
"382" "X" -0.0197638553493475 1.18503145355625 1.42866483327413 0.225592104115312 0.214827526975668 -1.113590942415 -0.936607519791466 -0.973567138848062 0.51037220765536 0.690362593904615 1.72781406171672 1.16191788967733 1.19970756601617 0.427452259355047 0.51475065681503 0.120078414256358
"18242" "P" 0.837670216205856 -1.33510561605138 0.435898762517477 1.59516877586668 0.214827526975668 -1.73184041077775 0.544116847501113 -0.603192361838223 0.51037220765536 -0.515195065930563 0.587593607438197 0.719712074496906 -0.615967902793772 1.07398067099393 -0.446501736863831 0.509627203409181
"13971" "S" -1.30591496268215 1.60505429849085 -0.556867308239175 -0.687459010385598 0.214827526975668 0.122907994310516 0.544116847501113 0.507931969191293 -0.534990499406671 -1.31890017248735 -0.552626846840322 0.719712074496906 0.594482409746187 -0.865604563922719 -1.40775413054269 2.06782236002047
"3704" "N" 0.837670216205856 -1.75512846098599 0.435898762517477 1.13864321861622 -0.215214564858319 0.122907994310516 0.0505420584035869 3.10055540826017 1.03305356118637 -0.917047619208956 -0.172553362080816 1.16191788967733 1.19970756601617 -0.219076152283836 0.0341244599755994 -1.43811674235494
"13063" "C" -0.448480891126949 1.18503145355625 0.932281797895803 0.225592104115312 1.07491171064364 -0.49534147405224 -1.43018230888899 0.878306746201132 1.55573491471739 1.4940677004614 1.34774057695721 0.719712074496906 0.897094987881177 1.07398067099393 0.0341244599755994 -0.269470374896466
"11841" "E" -1.30591496268215 2.86512283329467 -0.0604842728608491 -0.230933453135143 -0.645256656692306 -0.49534147405224 -1.92375709798652 0.507931969191293 -0.0123091458756555 -0.515195065930563 0.20752012267869 0.719712074496906 0.594482409746187 -0.219076152283836 3.39850783785161 1.28872478171483
"7210" "X" -0.0197638553493475 -0.495059926182172 -0.0604842728608491 -0.230933453135143 -0.215214564858319 0.122907994310516 0.0505420584035869 -0.232817584828385 -0.0123091458756555 -0.515195065930563 -0.172553362080816 0.277506259316478 0.594482409746187 -0.219076152283836 -0.446501736863831 0.120078414256358
"3658" "D" 1.26638725198346 0.344985763687038 -0.0604842728608491 1.59516877586668 -0.215214564858319 -0.49534147405224 0.0505420584035869 0.507931969191293 -0.0123091458756555 -0.515195065930563 -0.172553362080816 1.16191788967733 0.897094987881177 -0.219076152283836 -1.40775413054269 -0.269470374896466
"6056" "L" -0.877197926904551 0.344985763687038 -0.556867308239175 -1.14398456763605 -1.93538293219427 0.122907994310516 0.0505420584035869 -1.3439419158579 -1.05767185293769 -0.113342512652171 -1.69284730111884 -1.49131700140523 -1.22119305906375 -1.5121329755616 0.99537685365446 -0.269470374896466
"50" "S" -1.30591496268215 2.02507714342546 -0.556867308239175 -0.687459010385598 -1.07529874852629 0.122907994310516 0.0505420584035869 0.507931969191293 -0.534990499406671 -1.31890017248735 -0.172553362080816 0.719712074496906 0.594482409746187 0.427452259355047 0.99537685365446 2.06782236002047
"3163" "X" -0.448480891126949 -0.0750370812475673 -0.556867308239175 -0.230933453135143 -0.215214564858319 0.741157462673272 0.544116847501113 -0.973567138848062 -0.534990499406671 -0.917047619208956 -0.172553362080816 -0.16469955586395 -0.0107427465237921 -0.219076152283836 -0.446501736863831 1.67827357086765
"17976" "A" -0.0197638553493475 -2.17515130592059 -1.0532503436175 -1.14398456763605 -1.50534084036028 0.122907994310516 0.0505420584035869 -0.973567138848062 -1.05767185293769 -0.515195065930563 -1.69284730111884 -1.93352281658566 -1.82641821533373 -1.5121329755616 0.0341244599755994 -1.04856795320211
"13811" "G" -0.0197638553493475 -0.495059926182172 0.932281797895803 0.682117661365768 -0.645256656692306 0.741157462673272 1.03769163659864 0.137557192181454 2.60109762177942 0.288510040626222 -0.552626846840322 0.719712074496906 1.80493272228615 0.427452259355047 -0.446501736863831 1.67827357086765
"2554" "O" -0.0197638553493475 0.344985763687038 -0.0604842728608491 0.225592104115312 0.214827526975668 -0.49534147405224 0.544116847501113 1.24868152321097 -0.534990499406671 -0.917047619208956 -0.172553362080816 1.16191788967733 0.897094987881177 -0.219076152283836 1.47600305049389 0.120078414256358
"13645" "F" 0.408953180428254 -0.495059926182172 0.932281797895803 0.682117661365768 1.93499589431162 -1.73184041077775 0.0505420584035869 -0.603192361838223 2.07841626824841 1.4940677004614 -0.172553362080816 0.277506259316478 1.19970756601617 1.07398067099393 -2.36900652422155 1.67827357086765
"601" "T" -0.877197926904551 0.344985763687038 -0.0604842728608491 -0.230933453135143 2.3650379861456 -1.73184041077775 -1.43018230888899 -0.232817584828385 0.51037220765536 1.4940677004614 1.34774057695721 0.277506259316478 0.291869831611198 1.72050908263281 -1.88838032738212 -1.04856795320211
"1616" "W" 2.55253835931626 -0.915082771116777 1.42866483327413 0.682117661365768 0.214827526975668 -1.73184041077775 -1.43018230888899 -1.3439419158579 2.07841626824841 -0.113342512652171 0.967667092197703 0.719712074496906 1.80493272228615 1.72050908263281 0.0341244599755994 -0.659019164049289
"17875" "H" -0.0197638553493475 -1.75512846098599 -0.556867308239175 0.225592104115312 -0.215214564858319 0.122907994310516 0.0505420584035869 2.73018063125033 -0.0123091458756555 -0.515195065930563 -0.172553362080816 0.277506259316478 0.291869831611198 -0.219076152283836 0.0341244599755994 -1.43811674235494
"2900" "O" 0.837670216205856 -0.0750370812475673 1.42866483327413 1.13864321861622 -1.07529874852629 -1.113590942415 0.0505420584035869 -0.232817584828385 1.03305356118637 -0.113342512652171 -0.552626846840322 0.277506259316478 -0.0107427465237921 -1.5121329755616 1.47600305049389 1.28872478171483
"17143" "I" -1.30591496268215 1.18503145355625 -0.556867308239175 -0.687459010385598 -0.215214564858319 0.122907994310516 0.0505420584035869 -1.71431669286774 -0.534990499406671 2.29777280701819 -0.172553362080816 -0.16469955586395 -0.0107427465237921 -0.219076152283836 0.0341244599755994 -1.04856795320211
"7559" "B" 1.69510428776106 -0.0750370812475673 0.435898762517477 1.59516877586668 0.214827526975668 0.741157462673272 1.03769163659864 -0.603192361838223 0.51037220765536 -0.515195065930563 -0.172553362080816 1.16191788967733 0.897094987881177 -0.865604563922719 -0.446501736863831 0.899175992562005
"16096" "L" -0.877197926904551 0.344985763687038 -1.54963337899583 -1.14398456763605 -1.50534084036028 -1.113590942415 -0.936607519791466 -0.232817584828385 -1.5803532064687 -2.12260527904413 -1.31277381635933 -1.49131700140523 -1.22119305906375 -0.865604563922719 -1.40775413054269 -1.04856795320211
"9209" "B" 1.26638725198346 -0.915082771116777 -0.0604842728608491 1.13864321861622 -0.215214564858319 -0.49534147405224 0.544116847501113 -0.232817584828385 -0.534990499406671 -0.917047619208956 0.20752012267869 -0.606905371044378 -0.313355324658782 1.07398067099393 0.0341244599755994 1.28872478171483
"11272" "I" -1.30591496268215 -0.915082771116777 -2.54239944975248 -1.14398456763605 -0.215214564858319 0.122907994310516 0.0505420584035869 0.137557192181454 -1.5803532064687 -0.515195065930563 -0.172553362080816 0.719712074496906 0.897094987881177 -0.219076152283836 0.0341244599755994 -1.43811674235494
"14946" "N" 0.837670216205856 -0.495059926182172 -0.0604842728608491 -0.687459010385598 0.644869618809656 -0.49534147405224 -0.936607519791466 -0.973567138848062 -0.534990499406671 1.09221514718301 0.587593607438197 -1.04911118622481 -0.615967902793772 -0.219076152283836 0.0341244599755994 -1.43811674235494
"12202" "N" 0.837670216205856 -0.0750370812475673 0.932281797895803 0.225592104115312 0.214827526975668 -0.49534147405224 1.53126642569617 -0.973567138848062 0.51037220765536 0.690362593904615 -1.69284730111884 0.277506259316478 0.291869831611198 0.427452259355047 -1.40775413054269 -1.04856795320211
"8428" "A" 0.837670216205856 0.344985763687038 0.435898762517477 1.13864321861622 0.214827526975668 -0.49534147405224 0.0505420584035869 -0.973567138848062 -0.0123091458756555 -0.515195065930563 0.587593607438197 1.16191788967733 0.594482409746187 1.72050908263281 0.51475065681503 -0.269470374896466
"11459" "I" -1.30591496268215 0.765008608621643 1.92504786865245 1.13864321861622 -1.07529874852629 -0.49534147405224 1.53126642569617 -0.973567138848062 1.55573491471739 -0.515195065930563 0.20752012267869 1.16191788967733 1.19970756601617 0.427452259355047 -1.88838032738212 0.120078414256358
"15517" "Z" -0.877197926904551 1.18503145355625 -1.54963337899583 -1.14398456763605 -0.215214564858319 0.122907994310516 0.0505420584035869 0.137557192181454 -1.5803532064687 -0.917047619208956 -0.172553362080816 -1.49131700140523 -1.22119305906375 -0.219076152283836 0.0341244599755994 1.28872478171483
"13797" "B" -0.448480891126949 -0.0750370812475673 -0.556867308239175 0.225592104115312 -0.215214564858319 1.97765639939878 0.0505420584035869 0.137557192181454 -0.0123091458756555 -0.917047619208956 -0.172553362080816 -0.606905371044378 -1.52380563719874 -0.219076152283836 -0.927127933703262 1.28872478171483
"6639" "T" -0.448480891126949 1.60505429849085 0.932281797895803 -0.230933453135143 0.214827526975668 -1.73184041077775 0.0505420584035869 -0.603192361838223 2.07841626824841 1.89592025373979 -0.552626846840322 1.16191788967733 1.80493272228615 0.427452259355047 -0.927127933703262 0.509627203409181
"15261" "R" -0.0197638553493475 -0.495059926182172 -0.0604842728608491 -0.230933453135143 1.93499589431162 1.97765639939878 -0.936607519791466 1.24868152321097 -0.0123091458756555 -0.515195065930563 -1.31277381635933 0.277506259316478 -0.918580480928762 -0.865604563922719 0.51475065681503 0.899175992562005
"16917" "R" 1.69510428776106 -0.495059926182172 0.932281797895803 1.59516877586668 -0.215214564858319 0.741157462673272 -0.936607519791466 -0.232817584828385 0.51037220765536 -0.917047619208956 -0.552626846840322 0.277506259316478 -0.313355324658782 0.427452259355047 0.51475065681503 0.899175992562005
"17793" "I" -1.30591496268215 0.344985763687038 -2.04601641437415 -1.60051012488651 -0.215214564858319 0.122907994310516 0.0505420584035869 -0.973567138848062 -1.5803532064687 -0.515195065930563 -0.172553362080816 -1.93352281658566 -1.82641821533373 -0.219076152283836 0.0341244599755994 -0.659019164049289
"18350" "O" -0.0197638553493475 -0.915082771116777 -0.556867308239175 -0.230933453135143 -0.215214564858319 0.122907994310516 0.544116847501113 0.878306746201132 -0.534990499406671 0.288510040626222 -0.172553362080816 -0.16469955586395 -0.0107427465237921 -0.219076152283836 0.0341244599755994 -0.269470374896466
"17680" "G" -0.877197926904551 1.60505429849085 -0.0604842728608491 -0.687459010385598 -1.07529874852629 1.35940693103603 0.544116847501113 0.878306746201132 -0.0123091458756555 -0.113342512652171 -0.932700331599828 0.277506259316478 -0.918580480928762 0.427452259355047 1.95662924733332 0.509627203409181
"11720" "K" 0.837670216205856 0.344985763687038 1.42866483327413 0.682117661365768 0.214827526975668 -0.49534147405224 0.0505420584035869 -0.973567138848062 1.55573491471739 0.690362593904615 -0.932700331599828 0.719712074496906 1.80493272228615 -2.15866138720049 0.0341244599755994 0.120078414256358
"5980" "H" -0.0197638553493475 0.344985763687038 -0.0604842728608491 0.225592104115312 -0.215214564858319 -0.49534147405224 0.544116847501113 0.507931969191293 -0.534990499406671 -0.515195065930563 -0.172553362080816 -0.16469955586395 -0.0107427465237921 -0.219076152283836 -0.927127933703262 -0.269470374896466
"5909" "U" -0.0197638553493475 0.344985763687038 -0.0604842728608491 -0.687459010385598 -1.93538293219427 0.122907994310516 0.0505420584035869 3.47093018527 -0.0123091458756555 -0.515195065930563 2.48796103123573 -0.16469955586395 -0.0107427465237921 0.427452259355047 0.0341244599755994 -1.43811674235494
"11421" "U" -0.0197638553493475 1.60505429849085 2.42143090403078 0.225592104115312 0.644869618809656 -0.49534147405224 -1.92375709798652 0.507931969191293 3.12377897531044 1.4940677004614 2.10788754647622 1.16191788967733 1.19970756601617 0.427452259355047 0.51475065681503 -1.04856795320211
"2465" "P" -0.448480891126949 0.344985763687038 0.435898762517477 -0.230933453135143 0.644869618809656 0.122907994310516 -0.936607519791466 2.35980585424049 0.51037220765536 -0.113342512652171 -0.172553362080816 1.16191788967733 1.19970756601617 1.07398067099393 -1.40775413054269 0.120078414256358
"17648" "R" -0.448480891126949 -0.0750370812475673 -1.0532503436175 -0.687459010385598 -0.215214564858319 0.122907994310516 -0.44303273069394 -0.232817584828385 -1.05767185293769 -0.917047619208956 -0.552626846840322 -1.04911118622481 -1.82641821533373 -1.5121329755616 -0.446501736863831 0.120078414256358
"5391" "X" -0.448480891126949 1.18503145355625 0.435898762517477 -0.687459010385598 -0.645256656692306 0.741157462673272 1.03769163659864 -0.973567138848062 -0.534990499406671 0.690362593904615 -1.31277381635933 -1.04911118622481 -0.918580480928762 -0.865604563922719 -0.446501736863831 -0.269470374896466
"13405" "P" -0.877197926904551 -0.495059926182172 -1.0532503436175 -1.14398456763605 1.07491171064364 -1.113590942415 -0.44303273069394 0.137557192181454 -1.05767185293769 0.288510040626222 0.20752012267869 -1.49131700140523 -1.22119305906375 1.07398067099393 -2.36900652422155 0.120078414256358
"9807" "L" -0.0197638553493475 -0.0750370812475673 0.932281797895803 1.13864321861622 -0.645256656692306 1.35940693103603 0.544116847501113 -0.232817584828385 1.03305356118637 -0.515195065930563 0.20752012267869 0.719712074496906 0.291869831611198 -0.219076152283836 0.0341244599755994 1.67827357086765
"19284" "R" -0.448480891126949 -1.33510561605138 -1.54963337899583 -1.14398456763605 1.07491171064364 1.35940693103603 -0.44303273069394 0.878306746201132 -1.05767185293769 -0.515195065930563 -0.552626846840322 -1.93352281658566 -2.12903079346872 -0.865604563922719 0.0341244599755994 0.120078414256358
"1074" "V" -0.448480891126949 -1.33510561605138 -1.0532503436175 -1.14398456763605 1.93499589431162 -0.49534147405224 -1.43018230888899 -0.603192361838223 -1.05767185293769 0.690362593904615 1.72781406171672 -1.93352281658566 -1.22119305906375 1.72050908263281 -0.446501736863831 -1.04856795320211
"15217" "Y" 1.26638725198346 -0.915082771116777 -0.0604842728608491 1.13864321861622 -0.215214564858319 -2.35008987914051 1.03769163659864 0.137557192181454 -0.534990499406671 -0.515195065930563 0.20752012267869 0.277506259316478 -0.918580480928762 0.427452259355047 -0.446501736863831 0.899175992562005
"16256" "L" -0.877197926904551 0.344985763687038 -1.54963337899583 -1.14398456763605 -1.50534084036028 -1.113590942415 -1.43018230888899 0.137557192181454 -1.05767185293769 -2.52445783232253 -1.69284730111884 -1.49131700140523 -1.82641821533373 -0.865604563922719 -0.927127933703262 -1.04856795320211
"17589" "I" -1.30591496268215 -0.495059926182172 -2.54239944975248 -1.60051012488651 -0.215214564858319 0.122907994310516 0.0505420584035869 -0.232817584828385 -1.5803532064687 -0.515195065930563 -0.172553362080816 0.277506259316478 0.594482409746187 -0.219076152283836 0.0341244599755994 -1.43811674235494
"16267" "A" -0.0197638553493475 -0.915082771116777 0.435898762517477 -0.230933453135143 -1.50534084036028 -0.49534147405224 -0.936607519791466 -0.603192361838223 -0.0123091458756555 -1.31890017248735 -2.07292078587835 1.16191788967733 1.19970756601617 -1.5121329755616 -0.446501736863831 -0.269470374896466
"4473" "K" -0.0197638553493475 0.344985763687038 0.435898762517477 0.225592104115312 -0.215214564858319 0.122907994310516 -0.44303273069394 -1.3439419158579 -0.0123091458756555 0.690362593904615 0.20752012267869 -0.16469955586395 -0.0107427465237921 -0.219076152283836 0.99537685365446 -0.269470374896466
"7740" "T" -1.30591496268215 -0.0750370812475673 -0.556867308239175 -0.230933453135143 2.3650379861456 0.122907994310516 1.03769163659864 -1.71431669286774 -0.534990499406671 -0.917047619208956 1.34774057695721 1.16191788967733 0.897094987881177 -0.219076152283836 0.0341244599755994 -1.43811674235494
"1541" "K" -0.0197638553493475 0.765008608621643 -0.556867308239175 -0.230933453135143 -0.215214564858319 0.741157462673272 -0.44303273069394 0.137557192181454 -0.534990499406671 -0.515195065930563 -0.172553362080816 -0.606905371044378 -0.313355324658782 -0.219076152283836 0.99537685365446 0.509627203409181
"18458" "Q" 0.408953180428254 -1.33510561605138 0.435898762517477 1.13864321861622 1.93499589431162 2.59590586776154 1.03769163659864 -0.232817584828385 -0.0123091458756555 -1.72075272576574 0.587593607438197 0.719712074496906 -0.615967902793772 3.01356590591058 1.95662924733332 0.509627203409181
"14021" "S" 0.408953180428254 -0.0750370812475673 1.42866483327413 0.225592104115312 -1.93538293219427 1.35940693103603 1.03769163659864 -0.232817584828385 3.12377897531044 0.690362593904615 -1.69284730111884 1.16191788967733 2.41015787855613 -2.15866138720049 0.51475065681503 0.899175992562005
"14773" "V" 0.837670216205856 -1.75512846098599 0.932281797895803 -0.230933453135143 0.644869618809656 0.741157462673272 -0.936607519791466 -0.232817584828385 0.51037220765536 0.288510040626222 2.48796103123573 0.719712074496906 0.594482409746187 1.07398067099393 0.0341244599755994 -0.659019164049289
"17418" "H" -0.0197638553493475 -1.33510561605138 0.435898762517477 -0.230933453135143 1.07491171064364 0.122907994310516 0.0505420584035869 3.84130496227984 0.51037220765536 -0.515195065930563 -1.31277381635933 0.277506259316478 0.594482409746187 -0.219076152283836 0.0341244599755994 -1.43811674235494
"13290" "B" -0.448480891126949 0.344985763687038 -0.0604842728608491 0.225592104115312 -0.215214564858319 0.741157462673272 0.544116847501113 0.878306746201132 -0.534990499406671 -0.515195065930563 -0.172553362080816 0.277506259316478 0.291869831611198 -0.219076152283836 -1.40775413054269 1.67827357086765
"467" "U" -0.0197638553493475 0.765008608621643 1.92504786865245 1.59516877586668 0.644869618809656 0.122907994310516 -0.936607519791466 0.137557192181454 1.55573491471739 -0.917047619208956 0.967667092197703 1.16191788967733 1.19970756601617 0.427452259355047 0.99537685365446 -1.04856795320211
